L1,L2,L3,Count of JOB
main_0,sub_0_2,deep_0_2_4,18
main_0,sub_0_2,deep_0_2_40,2
main_0,sub_0_2,deep_0_2_41,6
main_0,sub_0_2,deep_0_2_42,10
main_0,sub_0_2,deep_0_2_43,8
main_0,sub_0_2,deep_0_2_44,18
main_0,sub_0_2,deep_0_2_45,18
main_0,sub_0_2,deep_0_2_46,16
main_0,sub_0_2,deep_0_2_47,8
main_0,sub_0_2,deep_0_2_48,18
main_0,sub_0_2,deep_0_2_49,8
main_0,sub_0_2,deep_0_2_5,10
main_0,sub_0_2,deep_0_2_6,14
main_0,sub_0_2,deep_0_2_7,16
main_0,sub_0_2,deep_0_2_8,4
main_0,sub_0_2,deep_0_2_9,4
main_0,sub_0_3,deep_0_3_0,4
main_0,sub_0_3,deep_0_3_1,16
main_0,sub_0_3,deep_0_3_10,16
main_0,sub_0_3,deep_0_3_11,16
main_0,sub_0_3,deep_0_3_12,10
main_0,sub_0_3,deep_0_3_13,10
main_0,sub_0_3,deep_0_3_14,6
main_0,sub_0_3,deep_0_3_15,16
main_0,sub_0_3,deep_0_3_16,14
main_0,sub_0_3,deep_0_3_17,6
main_0,sub_0_3,deep_0_3_18,16
main_0,sub_0_3,deep_0_3_19,2
main_0,sub_0_3,deep_0_3_2,16
main_0,sub_0_3,deep_0_3_20,16
main_0,sub_0_3,deep_0_3_21,6
main_0,sub_0_3,deep_0_3_22,8
main_0,sub_0_3,deep_0_3_23,2
main_0,sub_0_3,deep_0_3_24,10
main_0,sub_0_3,deep_0_3_25,4
main_0,sub_0_3,deep_0_3_26,10
main_0,sub_0_3,deep_0_3_27,12
main_0,sub_0_3,deep_0_3_28,14
main_0,sub_0_3,deep_0_3_29,8
main_0,sub_0_3,deep_0_3_3,8
main_0,sub_0_3,deep_0_3_30,18
main_0,sub_0_3,deep_0_3_31,16
main_0,sub_0_3,deep_0_3_32,14
main_0,sub_0_3,deep_0_3_33,8
main_0,sub_0_3,deep_0_3_34,8
main_0,sub_0_3,deep_0_3_35,18
main_0,sub_0_3,deep_0_3_36,6
main_0,sub_0_3,deep_0_3_37,10
main_0,sub_0_3,deep_0_3_38,12
main_0,sub_0_3,deep_0_3_39,2
main_0,sub_0_3,deep_0_3_4,10
main_0,sub_0_3,deep_0_3_40,10
main_0,sub_0_3,deep_0_3_41,2
main_0,sub_0_3,deep_0_3_42,4
main_0,sub_0_3,deep_0_3_43,18
main_0,sub_0_3,deep_0_3_44,16
main_0,sub_0_3,deep_0_3_45,14
main_0,sub_0_3,deep_0_3_46,16
main_0,sub_0_3,deep_0_3_47,8
main_0,sub_0_3,deep_0_3_48,12
main_0,sub_0_3,deep_0_3_49,10
main_0,sub_0_3,deep_0_3_5,14
main_0,sub_0_3,deep_0_3_6,6
main_0,sub_0_3,deep_0_3_7,16
main_0,sub_0_3,deep_0_3_8,6
main_0,sub_0_3,deep_0_3_9,8
main_0,sub_0_4,deep_0_4_0,18
main_0,sub_0_4,deep_0_4_1,14
main_0,sub_0_4,deep_0_4_10,8
main_0,sub_0_4,deep_0_4_11,6
main_0,sub_0_4,deep_0_4_12,4
main_0,sub_0_4,deep_0_4_13,6
main_0,sub_0_4,deep_0_4_14,12
main_0,sub_0_4,deep_0_4_15,16
main_0,sub_0_4,deep_0_4_16,10
main_0,sub_0_4,deep_0_4_17,18
main_0,sub_0_4,deep_0_4_18,8
main_0,sub_0_4,deep_0_4_19,8
main_0,sub_0_4,deep_0_4_2,12
main_0,sub_0_4,deep_0_4_20,4
main_0,sub_0_4,deep_0_4_21,18
main_0,sub_0_4,deep_0_4_22,8
main_0,sub_0_4,deep_0_4_23,2
main_0,sub_0_4,deep_0_4_24,12
main_0,sub_0_4,deep_0_4_25,14
main_0,sub_0_4,deep_0_4_26,18
main_0,sub_0_4,deep_0_4_27,16
main_0,sub_0_4,deep_0_4_28,10
main_0,sub_0_4,deep_0_4_29,4
main_0,sub_0_4,deep_0_4_3,6
main_0,sub_0_4,deep_0_4_30,4
main_0,sub_0_4,deep_0_4_31,4
main_0,sub_0_4,deep_0_4_32,14
main_0,sub_0_4,deep_0_4_33,16
main_0,sub_0_4,deep_0_4_34,6
main_0,sub_0_4,deep_0_4_35,16
main_0,sub_0_4,deep_0_4_36,8
main_0,sub_0_4,deep_0_4_37,12
main_0,sub_0_4,deep_0_4_38,6
main_0,sub_0_4,deep_0_4_39,18
main_0,sub_0_4,deep_0_4_4,12
main_0,sub_0_4,deep_0_4_40,6
main_0,sub_0_4,deep_0_4_41,2
main_0,sub_0_4,deep_0_4_42,6
main_0,sub_0_4,deep_0_4_43,10
main_0,sub_0_4,deep_0_4_44,2
main_0,sub_0_4,deep_0_4_45,18
main_0,sub_0_4,deep_0_4_46,10
main_0,sub_0_4,deep_0_4_47,4
main_0,sub_0_4,deep_0_4_48,2
main_0,sub_0_4,deep_0_4_49,10
main_0,sub_0_4,deep_0_4_5,18
main_0,sub_0_4,deep_0_4_6,6
main_0,sub_0_4,deep_0_4_7,2
main_0,sub_0_4,deep_0_4_8,14
main_0,sub_0_4,deep_0_4_9,2
main_0,sub_0_5,deep_0_5_0,14
main_0,sub_0_5,deep_0_5_1,4
main_0,sub_0_5,deep_0_5_10,18
main_0,sub_0_5,deep_0_5_11,2
main_0,sub_0_5,deep_0_5_12,14
main_0,sub_0_5,deep_0_5_13,2
main_0,sub_0_5,deep_0_5_14,8
main_0,sub_0_5,deep_0_5_15,18
main_0,sub_0_5,deep_0_5_16,8
main_0,sub_0_5,deep_0_5_17,8
main_0,sub_0_5,deep_0_5_18,10
main_0,sub_0_5,deep_0_5_19,12
main_0,sub_0_5,deep_0_5_2,4
main_0,sub_0_5,deep_0_5_20,8
main_0,sub_0_5,deep_0_5_21,2
main_0,sub_0_5,deep_0_5_22,12
main_0,sub_0_5,deep_0_5_23,2
main_0,sub_0_5,deep_0_5_24,8
main_0,sub_0_5,deep_0_5_25,8
main_0,sub_0_5,deep_0_5_26,18
main_0,sub_0_5,deep_0_5_27,6
main_0,sub_0_5,deep_0_5_28,10
main_0,sub_0_5,deep_0_5_29,6
main_0,sub_0_5,deep_0_5_3,18
main_0,sub_0_5,deep_0_5_30,2
main_0,sub_0_5,deep_0_5_31,16
main_0,sub_0_5,deep_0_5_32,16
main_0,sub_0_5,deep_0_5_33,2
main_0,sub_0_5,deep_0_5_34,10
main_0,sub_0_5,deep_0_5_35,18
main_0,sub_0_5,deep_0_5_36,6
main_0,sub_0_5,deep_0_5_37,2
main_0,sub_0_5,deep_0_5_38,12
main_0,sub_0_5,deep_0_5_39,18
main_0,sub_0_5,deep_0_5_4,4
main_0,sub_0_5,deep_0_5_40,2
main_0,sub_0_5,deep_0_5_41,4
main_0,sub_0_5,deep_0_5_42,6
main_0,sub_0_5,deep_0_5_43,10
main_0,sub_0_5,deep_0_5_44,18
main_0,sub_0_5,deep_0_5_45,6
main_0,sub_0_5,deep_0_5_46,8
main_0,sub_0_5,deep_0_5_47,2
main_0,sub_0_5,deep_0_5_48,18
main_0,sub_0_5,deep_0_5_49,2
main_0,sub_0_5,deep_0_5_5,18
main_0,sub_0_5,deep_0_5_6,12
main_0,sub_0_5,deep_0_5_7,8
main_0,sub_0_5,deep_0_5_8,12
main_0,sub_0_5,deep_0_5_9,6
main_0,sub_0_6,deep_0_6_0,2
main_0,sub_0_6,deep_0_6_1,4
main_0,sub_0_6,deep_0_6_10,6
main_0,sub_0_6,deep_0_6_11,4
main_0,sub_0_6,deep_0_6_12,10
main_0,sub_0_6,deep_0_6_13,6
main_0,sub_0_6,deep_0_6_14,2
main_0,sub_0_6,deep_0_6_15,6
main_0,sub_0_6,deep_0_6_16,6
main_0,sub_0_6,deep_0_6_17,2
main_0,sub_0_6,deep_0_6_18,18
main_0,sub_0_6,deep_0_6_19,8
main_0,sub_0_6,deep_0_6_2,10
main_0,sub_0_6,deep_0_6_20,8
main_0,sub_0_6,deep_0_6_21,18
main_0,sub_0_6,deep_0_6_22,4
main_0,sub_0_6,deep_0_6_23,18
main_0,sub_0_6,deep_0_6_24,16
main_0,sub_0_6,deep_0_6_25,10
main_0,sub_0_6,deep_0_6_26,4
main_0,sub_0_6,deep_0_6_27,2
main_0,sub_0_6,deep_0_6_28,10
main_0,sub_0_6,deep_0_6_29,12
main_0,sub_0_6,deep_0_6_3,2
main_0,sub_0_6,deep_0_6_30,8
main_0,sub_0_6,deep_0_6_31,12
main_0,sub_0_6,deep_0_6_32,14
main_0,sub_0_6,deep_0_6_33,10
main_0,sub_0_6,deep_0_6_34,6
main_0,sub_0_6,deep_0_6_35,10
main_0,sub_0_6,deep_0_6_36,10
main_0,sub_0_6,deep_0_6_37,14
main_0,sub_0_6,deep_0_6_38,8
main_0,sub_0_6,deep_0_6_39,4
main_0,sub_0_6,deep_0_6_4,18
main_0,sub_0_6,deep_0_6_40,10
main_0,sub_0_6,deep_0_6_41,10
main_0,sub_0_6,deep_0_6_42,8
main_0,sub_0_6,deep_0_6_43,18
main_0,sub_0_6,deep_0_6_44,12
main_0,sub_0_6,deep_0_6_45,6
main_0,sub_0_6,deep_0_6_46,14
main_0,sub_0_6,deep_0_6_47,10
main_0,sub_0_6,deep_0_6_48,14
main_0,sub_0_6,deep_0_6_49,8
main_0,sub_0_6,deep_0_6_5,2
main_0,sub_0_6,deep_0_6_6,14
main_0,sub_0_6,deep_0_6_7,2
main_0,sub_0_6,deep_0_6_8,2
main_0,sub_0_6,deep_0_6_9,18
main_0,sub_0_7,deep_0_7_0,2
main_0,sub_0_7,deep_0_7_1,10
main_0,sub_0_7,deep_0_7_10,2
main_0,sub_0_7,deep_0_7_11,6
main_0,sub_0_7,deep_0_7_12,10
main_0,sub_0_7,deep_0_7_13,6
main_0,sub_0_7,deep_0_7_14,4
main_0,sub_0_7,deep_0_7_15,14
main_0,sub_0_7,deep_0_7_16,12
main_0,sub_0_7,deep_0_7_17,2
main_0,sub_0_7,deep_0_7_18,6
main_0,sub_0_7,deep_0_7_19,2
main_0,sub_0_7,deep_0_7_2,14
main_0,sub_0_7,deep_0_7_20,6
main_0,sub_0_7,deep_0_7_21,12
main_0,sub_0_7,deep_0_7_22,14
main_0,sub_0_7,deep_0_7_23,8
main_0,sub_0_7,deep_0_7_24,16
main_0,sub_0_7,deep_0_7_25,14
main_0,sub_0_7,deep_0_7_26,10
main_0,sub_0_7,deep_0_7_27,16
main_0,sub_0_7,deep_0_7_28,8
main_0,sub_0_7,deep_0_7_29,14
main_0,sub_0_7,deep_0_7_3,14
main_0,sub_0_7,deep_0_7_30,12
main_0,sub_0_7,deep_0_7_31,8
main_0,sub_0_7,deep_0_7_32,10
main_0,sub_0_7,deep_0_7_33,10
main_0,sub_0_7,deep_0_7_34,14
main_0,sub_0_7,deep_0_7_35,14
main_0,sub_0_7,deep_0_7_36,4
main_0,sub_0_7,deep_0_7_37,18
main_0,sub_0_7,deep_0_7_38,12
main_0,sub_0_7,deep_0_7_39,4
main_0,sub_0_7,deep_0_7_4,12
main_0,sub_0_7,deep_0_7_40,4
main_0,sub_0_7,deep_0_7_41,8
main_0,sub_0_7,deep_0_7_42,8
main_0,sub_0_7,deep_0_7_43,6
main_0,sub_0_7,deep_0_7_44,18
main_0,sub_0_7,deep_0_7_45,12
main_0,sub_0_7,deep_0_7_46,10
main_0,sub_0_7,deep_0_7_47,18
main_0,sub_0_7,deep_0_7_48,4
main_0,sub_0_7,deep_0_7_49,6
main_0,sub_0_7,deep_0_7_5,2
main_0,sub_0_7,deep_0_7_6,16
main_0,sub_0_7,deep_0_7_7,2
main_0,sub_0_7,deep_0_7_8,2
main_0,sub_0_7,deep_0_7_9,12
main_0,sub_0_8,deep_0_8_0,4
main_0,sub_0_8,deep_0_8_1,18
main_0,sub_0_8,deep_0_8_10,10
main_0,sub_0_8,deep_0_8_11,12
main_0,sub_0_8,deep_0_8_12,10
main_0,sub_0_8,deep_0_8_13,14
main_0,sub_0_8,deep_0_8_14,2
main_0,sub_0_8,deep_0_8_15,4
main_0,sub_0_8,deep_0_8_16,10
main_0,sub_0_8,deep_0_8_17,2
main_0,sub_0_8,deep_0_8_18,14
main_0,sub_0_8,deep_0_8_19,18
main_0,sub_0_8,deep_0_8_2,2
main_0,sub_0_8,deep_0_8_20,18
main_0,sub_0_8,deep_0_8_21,4
main_0,sub_0_8,deep_0_8_22,6
main_0,sub_0_8,deep_0_8_23,16
main_0,sub_0_8,deep_0_8_24,18
main_0,sub_0_8,deep_0_8_25,6
main_0,sub_0_8,deep_0_8_26,2
main_0,sub_0_8,deep_0_8_27,12
main_0,sub_0_8,deep_0_8_28,12
main_0,sub_0_8,deep_0_8_29,8
main_0,sub_0_8,deep_0_8_3,18
main_0,sub_0_8,deep_0_8_30,2
main_0,sub_0_8,deep_0_8_31,10
main_0,sub_0_8,deep_0_8_32,16
main_0,sub_0_8,deep_0_8_33,4
main_0,sub_0_8,deep_0_8_34,4
main_0,sub_0_8,deep_0_8_35,8
main_0,sub_0_8,deep_0_8_36,10
main_0,sub_0_8,deep_0_8_37,14
main_0,sub_0_8,deep_0_8_38,16
main_0,sub_0_8,deep_0_8_39,10
main_0,sub_0_8,deep_0_8_4,16
main_0,sub_0_8,deep_0_8_40,2
main_0,sub_0_8,deep_0_8_41,18
main_0,sub_0_8,deep_0_8_42,18
main_0,sub_0_8,deep_0_8_43,10
main_0,sub_0_8,deep_0_8_44,10
main_0,sub_0_8,deep_0_8_45,10
main_0,sub_0_8,deep_0_8_46,6
main_0,sub_0_8,deep_0_8_47,12
main_0,sub_0_8,deep_0_8_48,2
main_0,sub_0_8,deep_0_8_49,12
main_0,sub_0_8,deep_0_8_5,18
main_0,sub_0_8,deep_0_8_6,2
main_0,sub_0_8,deep_0_8_7,6
main_0,sub_0_8,deep_0_8_8,16
main_0,sub_0_8,deep_0_8_9,18
main_0,sub_0_9,deep_0_9_0,4
main_0,sub_0_9,deep_0_9_1,8
main_0,sub_0_9,deep_0_9_10,14
main_0,sub_0_9,deep_0_9_11,6
main_0,sub_0_9,deep_0_9_12,14
main_0,sub_0_9,deep_0_9_13,16
main_0,sub_0_9,deep_0_9_14,6
main_0,sub_0_9,deep_0_9_15,2
main_0,sub_0_9,deep_0_9_16,18
main_0,sub_0_9,deep_0_9_17,12
main_0,sub_0_9,deep_0_9_18,6
main_0,sub_0_9,deep_0_9_19,18
main_0,sub_0_9,deep_0_9_2,10
main_0,sub_0_9,deep_0_9_20,8
main_0,sub_0_9,deep_0_9_21,4
main_0,sub_0_9,deep_0_9_22,2
main_0,sub_0_9,deep_0_9_23,16
main_0,sub_0_9,deep_0_9_24,6
main_0,sub_0_9,deep_0_9_25,6
main_0,sub_0_9,deep_0_9_26,10
main_0,sub_0_9,deep_0_9_27,8
main_0,sub_0_9,deep_0_9_28,10
main_0,sub_0_9,deep_0_9_29,16
main_0,sub_0_9,deep_0_9_3,2
main_0,sub_0_9,deep_0_9_30,8
main_0,sub_0_9,deep_0_9_31,6
main_0,sub_0_9,deep_0_9_32,8
main_0,sub_0_9,deep_0_9_33,2
main_0,sub_0_9,deep_0_9_34,8
main_0,sub_0_9,deep_0_9_35,2
main_0,sub_0_9,deep_0_9_36,14
main_0,sub_0_9,deep_0_9_37,6
main_0,sub_0_9,deep_0_9_38,4
main_0,sub_0_9,deep_0_9_39,2
main_0,sub_0_9,deep_0_9_4,4
main_0,sub_0_9,deep_0_9_40,18
main_0,sub_0_9,deep_0_9_41,10
main_0,sub_0_9,deep_0_9_42,12
main_0,sub_0_9,deep_0_9_43,16
main_0,sub_0_9,deep_0_9_44,14
main_0,sub_0_9,deep_0_9_45,6
main_0,sub_0_9,deep_0_9_46,14
main_0,sub_0_9,deep_0_9_47,10
main_0,sub_0_9,deep_0_9_48,12
main_0,sub_0_9,deep_0_9_49,8
main_0,sub_0_9,deep_0_9_5,4
main_0,sub_0_9,deep_0_9_6,18
main_0,sub_0_9,deep_0_9_7,8
main_0,sub_0_9,deep_0_9_8,16
main_0,sub_0_9,deep_0_9_9,8
main_1,sub_1_0,deep_1_0_0,16
main_1,sub_1_0,deep_1_0_1,18
main_1,sub_1_0,deep_1_0_10,2
main_1,sub_1_0,deep_1_0_11,6
main_1,sub_1_0,deep_1_0_12,14
main_1,sub_1_0,deep_1_0_13,10
main_1,sub_1_0,deep_1_0_14,14
main_1,sub_1_0,deep_1_0_15,18
main_1,sub_1_0,deep_1_0_16,16
main_1,sub_1_0,deep_1_0_17,4
main_1,sub_1_0,deep_1_0_18,4
main_1,sub_1_0,deep_1_0_19,16
main_1,sub_1_0,deep_1_0_2,6
main_1,sub_1_0,deep_1_0_20,8
main_1,sub_1_0,deep_1_0_21,8
main_1,sub_1_0,deep_1_0_22,10
main_1,sub_1_0,deep_1_0_23,14
main_1,sub_1_0,deep_1_0_24,2
main_1,sub_1_0,deep_1_0_25,10
main_1,sub_1_0,deep_1_0_26,8
main_1,sub_1_0,deep_1_0_27,10
main_1,sub_1_0,deep_1_0_28,4
main_1,sub_1_0,deep_1_0_29,14
main_1,sub_1_0,deep_1_0_3,10
main_1,sub_1_0,deep_1_0_30,2
main_1,sub_1_0,deep_1_0_31,2
main_1,sub_1_0,deep_1_0_32,12
main_1,sub_1_0,deep_1_0_33,4
main_1,sub_1_0,deep_1_0_34,14
main_1,sub_1_0,deep_1_0_35,2
main_1,sub_1_0,deep_1_0_36,4
main_1,sub_1_0,deep_1_0_37,14
main_1,sub_1_0,deep_1_0_38,12
main_1,sub_1_0,deep_1_0_39,8
main_1,sub_1_0,deep_1_0_4,10
main_1,sub_1_0,deep_1_0_40,18
main_1,sub_1_0,deep_1_0_41,10
main_1,sub_1_0,deep_1_0_42,14
main_1,sub_1_0,deep_1_0_43,8
main_1,sub_1_0,deep_1_0_44,16
main_1,sub_1_0,deep_1_0_45,10
main_1,sub_1_0,deep_1_0_46,8
main_1,sub_1_0,deep_1_0_47,4
main_1,sub_1_0,deep_1_0_48,14
main_1,sub_1_0,deep_1_0_49,18
main_1,sub_1_0,deep_1_0_5,18
main_1,sub_1_0,deep_1_0_6,10
main_1,sub_1_0,deep_1_0_7,10
main_1,sub_1_0,deep_1_0_8,14
main_1,sub_1_0,deep_1_0_9,12
main_1,sub_1_1,deep_1_1_0,12
main_1,sub_1_1,deep_1_1_1,8
main_1,sub_1_1,deep_1_1_10,6
main_1,sub_1_1,deep_1_1_11,8
main_1,sub_1_1,deep_1_1_12,8
main_1,sub_1_1,deep_1_1_13,10
main_1,sub_1_1,deep_1_1_14,16
main_1,sub_1_1,deep_1_1_15,2
main_1,sub_1_1,deep_1_1_16,10
main_1,sub_1_1,deep_1_1_17,8
main_1,sub_1_1,deep_1_1_18,4
main_1,sub_1_1,deep_1_1_19,6
main_1,sub_1_1,deep_1_1_2,10
main_1,sub_1_1,deep_1_1_20,6
main_1,sub_1_1,deep_1_1_21,14
main_1,sub_1_1,deep_1_1_22,12
main_1,sub_1_1,deep_1_1_23,4
main_1,sub_1_1,deep_1_1_24,2
main_1,sub_1_1,deep_1_1_25,12
main_1,sub_1_1,deep_1_1_26,14
main_1,sub_1_1,deep_1_1_27,14
main_1,sub_1_1,deep_1_1_28,2
main_1,sub_1_1,deep_1_1_29,6
main_1,sub_1_1,deep_1_1_3,16
main_1,sub_1_1,deep_1_1_30,8
main_1,sub_1_1,deep_1_1_31,10
main_1,sub_1_1,deep_1_1_32,14
main_1,sub_1_1,deep_1_1_33,10
main_1,sub_1_1,deep_1_1_34,2
main_1,sub_1_1,deep_1_1_35,2
main_1,sub_1_1,deep_1_1_36,2
main_1,sub_1_1,deep_1_1_37,2
main_1,sub_1_1,deep_1_1_38,18
main_1,sub_1_1,deep_1_1_39,4
main_1,sub_1_1,deep_1_1_4,2
main_1,sub_1_1,deep_1_1_40,14
main_1,sub_1_1,deep_1_1_41,16
main_1,sub_1_1,deep_1_1_42,2
main_1,sub_1_1,deep_1_1_43,2
main_1,sub_1_1,deep_1_1_44,10
main_1,sub_1_1,deep_1_1_45,2
main_1,sub_1_1,deep_1_1_46,16
main_1,sub_1_1,deep_1_1_47,8
main_1,sub_1_1,deep_1_1_48,18
main_1,sub_1_1,deep_1_1_49,10
main_1,sub_1_1,deep_1_1_5,10
main_1,sub_1_1,deep_1_1_6,14
main_1,sub_1_1,deep_1_1_7,12
main_1,sub_1_1,deep_1_1_8,8
main_1,sub_1_1,deep_1_1_9,14
main_1,sub_1_10,deep_1_10_0,6
main_1,sub_1_10,deep_1_10_1,6
main_1,sub_1_10,deep_1_10_10,6
main_1,sub_1_10,deep_1_10_11,16
main_1,sub_1_10,deep_1_10_12,16
main_1,sub_1_10,deep_1_10_13,8
main_1,sub_1_10,deep_1_10_14,12
main_1,sub_1_10,deep_1_10_15,12
main_1,sub_1_10,deep_1_10_16,18
main_1,sub_1_10,deep_1_10_17,14
main_1,sub_1_10,deep_1_10_18,14
main_1,sub_1_10,deep_1_10_19,14
main_1,sub_1_10,deep_1_10_2,14
main_1,sub_1_10,deep_1_10_20,12
main_1,sub_1_10,deep_1_10_21,2
main_1,sub_1_10,deep_1_10_22,10
main_1,sub_1_10,deep_1_10_23,18
main_1,sub_1_10,deep_1_10_24,6
main_1,sub_1_10,deep_1_10_25,10
main_1,sub_1_10,deep_1_10_26,2
main_1,sub_1_10,deep_1_10_27,6
main_1,sub_1_10,deep_1_10_28,6
main_1,sub_1_10,deep_1_10_29,14
main_1,sub_1_10,deep_1_10_3,18
main_1,sub_1_10,deep_1_10_30,12
main_1,sub_1_10,deep_1_10_31,4
main_1,sub_1_10,deep_1_10_32,10
main_1,sub_1_10,deep_1_10_33,14
main_1,sub_1_10,deep_1_10_34,18
main_1,sub_1_10,deep_1_10_35,2
main_1,sub_1_10,deep_1_10_36,16
main_1,sub_1_10,deep_1_10_37,18
main_1,sub_1_10,deep_1_10_38,10
main_1,sub_1_10,deep_1_10_39,18
main_1,sub_1_10,deep_1_10_4,12
main_1,sub_1_10,deep_1_10_40,14
main_1,sub_1_10,deep_1_10_41,10
main_1,sub_1_10,deep_1_10_42,8
main_1,sub_1_10,deep_1_10_43,8
main_1,sub_1_10,deep_1_10_44,16
main_1,sub_1_10,deep_1_10_45,12
main_1,sub_1_10,deep_1_10_46,2
main_1,sub_1_10,deep_1_10_47,8
main_1,sub_1_10,deep_1_10_48,16
main_1,sub_1_10,deep_1_10_49,16
main_1,sub_1_10,deep_1_10_5,14
main_1,sub_1_10,deep_1_10_6,4
main_1,sub_1_10,deep_1_10_7,4
main_1,sub_1_10,deep_1_10_8,12
main_1,sub_1_10,deep_1_10_9,14
main_1,sub_1_11,deep_1_11_0,4
main_1,sub_1_11,deep_1_11_1,16
main_1,sub_1_11,deep_1_11_10,4
main_1,sub_1_11,deep_1_11_11,8
main_1,sub_1_11,deep_1_11_12,18
main_1,sub_1_11,deep_1_11_13,16
main_1,sub_1_11,deep_1_11_14,4
main_1,sub_1_11,deep_1_11_15,4
main_1,sub_1_11,deep_1_11_16,10
main_1,sub_1_11,deep_1_11_17,14
main_1,sub_1_11,deep_1_11_18,12
main_1,sub_1_11,deep_1_11_19,2
main_1,sub_1_11,deep_1_11_2,8
main_1,sub_1_11,deep_1_11_20,6
main_1,sub_1_11,deep_1_11_21,16
main_1,sub_1_11,deep_1_11_22,8
main_1,sub_1_11,deep_1_11_23,14
main_1,sub_1_11,deep_1_11_24,6
main_1,sub_1_11,deep_1_11_25,16
main_1,sub_1_11,deep_1_11_26,12
main_1,sub_1_11,deep_1_11_27,2
main_1,sub_1_11,deep_1_11_28,16
main_1,sub_1_11,deep_1_11_29,4
main_1,sub_1_11,deep_1_11_3,18
main_1,sub_1_11,deep_1_11_30,2
main_1,sub_1_11,deep_1_11_31,8
main_1,sub_1_11,deep_1_11_32,12
main_1,sub_1_11,deep_1_11_33,4
main_1,sub_1_11,deep_1_11_34,2
main_1,sub_1_11,deep_1_11_35,18
main_1,sub_1_11,deep_1_11_36,4
main_1,sub_1_11,deep_1_11_37,10
main_1,sub_1_11,deep_1_11_38,16
main_1,sub_1_11,deep_1_11_39,6
main_1,sub_1_11,deep_1_11_4,2
main_1,sub_1_11,deep_1_11_40,16
main_1,sub_1_11,deep_1_11_41,14
main_1,sub_1_11,deep_1_11_42,14
main_1,sub_1_11,deep_1_11_43,6
main_1,sub_1_11,deep_1_11_44,10
main_1,sub_1_11,deep_1_11_45,14
main_1,sub_1_11,deep_1_11_46,12
main_1,sub_1_11,deep_1_11_47,10
main_1,sub_1_11,deep_1_11_48,2
main_1,sub_1_11,deep_1_11_49,4
main_1,sub_1_11,deep_1_11_5,12
main_1,sub_1_11,deep_1_11_6,12
main_1,sub_1_11,deep_1_11_7,14
main_1,sub_1_11,deep_1_11_8,14
main_1,sub_1_11,deep_1_11_9,2
main_1,sub_1_12,deep_1_12_0,14
main_1,sub_1_12,deep_1_12_1,12
main_1,sub_1_12,deep_1_12_10,2
main_1,sub_1_12,deep_1_12_11,2
main_1,sub_1_12,deep_1_12_12,10
main_1,sub_1_12,deep_1_12_13,16
main_1,sub_1_12,deep_1_12_14,14
main_1,sub_1_12,deep_1_12_15,16
main_1,sub_1_12,deep_1_12_16,16
main_1,sub_1_12,deep_1_12_17,10
main_1,sub_1_12,deep_1_12_18,10
main_1,sub_1_12,deep_1_12_19,4
main_1,sub_1_12,deep_1_12_2,14
main_1,sub_1_12,deep_1_12_20,8
main_1,sub_1_12,deep_1_12_21,2
main_1,sub_1_12,deep_1_12_22,14
main_1,sub_1_12,deep_1_12_23,2
main_1,sub_1_12,deep_1_12_24,14
main_1,sub_1_12,deep_1_12_25,12
main_1,sub_1_12,deep_1_12_26,6
main_1,sub_1_12,deep_1_12_27,18
main_1,sub_1_12,deep_1_12_28,2
main_1,sub_1_12,deep_1_12_29,12
main_1,sub_1_12,deep_1_12_3,4
main_1,sub_1_12,deep_1_12_30,10
main_1,sub_1_12,deep_1_12_31,10
main_1,sub_1_12,deep_1_12_32,18
main_1,sub_1_12,deep_1_12_33,2
main_1,sub_1_12,deep_1_12_34,6
main_1,sub_1_12,deep_1_12_35,18
main_1,sub_1_12,deep_1_12_36,8
main_1,sub_1_12,deep_1_12_37,6
main_1,sub_1_12,deep_1_12_38,12
main_1,sub_1_12,deep_1_12_39,16
main_1,sub_1_12,deep_1_12_4,6
main_1,sub_1_12,deep_1_12_40,12
main_1,sub_1_12,deep_1_12_41,6
main_1,sub_1_12,deep_1_12_42,6
main_1,sub_1_12,deep_1_12_43,4
main_1,sub_1_12,deep_1_12_44,16
main_1,sub_1_12,deep_1_12_45,2
main_1,sub_1_12,deep_1_12_46,14
main_1,sub_1_12,deep_1_12_47,2
main_1,sub_1_12,deep_1_12_48,8
main_1,sub_1_12,deep_1_12_49,12
main_1,sub_1_12,deep_1_12_5,4
main_1,sub_1_12,deep_1_12_6,2
main_1,sub_1_12,deep_1_12_7,6
main_1,sub_1_12,deep_1_12_8,18
main_1,sub_1_12,deep_1_12_9,6
main_1,sub_1_13,deep_1_13_0,12
main_1,sub_1_13,deep_1_13_1,18
main_1,sub_1_13,deep_1_13_10,8
main_1,sub_1_13,deep_1_13_11,6
main_1,sub_1_13,deep_1_13_12,10
main_1,sub_1_13,deep_1_13_13,16
main_1,sub_1_13,deep_1_13_14,2
main_1,sub_1_13,deep_1_13_15,8
main_1,sub_1_13,deep_1_13_16,16
main_1,sub_1_13,deep_1_13_17,4
main_1,sub_1_13,deep_1_13_18,14
main_1,sub_1_13,deep_1_13_19,4
main_1,sub_1_13,deep_1_13_2,2
main_1,sub_1_13,deep_1_13_20,16
main_1,sub_1_13,deep_1_13_21,8
main_1,sub_1_13,deep_1_13_22,2
main_1,sub_1_13,deep_1_13_23,2
main_1,sub_1_13,deep_1_13_24,10
main_1,sub_1_13,deep_1_13_25,2
